time		totalmass			KE			PE
7.5		100000			0.00242407			5.06501
7.55		100000			0.00247018			5.06956
7.6		100000			0.00251678			5.07409
7.65		100000			0.00256388			5.07861
7.7		100000			0.00261147			5.08312
7.75		100000			0.00265955			5.08761
7.8		100000			0.00270813			5.09208
7.85		100000			0.0027572			5.09654
7.9		100000			0.00280676			5.10098
7.95		100000			0.00285682			5.10541
8		100000			0.00290737			5.10982
8.05		100000			0.00295841			5.11422
8.1		100000			0.00300995			5.1186
8.15		100000			0.00306198			5.12297
8.2		100000			0.0031145			5.12732
8.25		100000			0.00316751			5.13166
8.3		100000			0.00322101			5.13598
8.35		100000			0.00327501			5.14028
8.4		100000			0.00332949			5.14458
8.45		100000			0.00338447			5.14885
8.5		100000			0.00343993			5.15312
8.55		100000			0.00349588			5.15737
8.6		100000			0.00355232			5.1616
8.65		100000			0.00360925			5.16582
8.7		100000			0.00366667			5.17002
8.75		100000			0.00372457			5.17421
8.8		100000			0.00378295			5.17838
8.85		100000			0.00384183			5.18254
8.9		100000			0.00390118			5.18669
8.95		100000			0.00396102			5.19082
9		100000			0.00402134			5.19493
9.05		100000			0.00408214			5.19903
9.1		100000			0.00414342			5.20312
9.15		100000			0.00420518			5.20719
9.2		100000			0.00426742			5.21125
9.25		100000			0.00433013			5.21529
9.3		100000			0.00439332			5.21932
9.35		100000			0.00445699			5.22334
9.4		100000			0.00452113			5.22734
9.45		100000			0.00458574			5.23132
9.5		100000			0.00465082			5.23529
9.55		100000			0.00471638			5.23925
9.6		100000			0.0047824			5.24319
9.65		100000			0.00484889			5.24712
9.7		100000			0.00491585			5.25104
9.75		100000			0.00498327			5.25494
9.8		100000			0.00505115			5.25882
9.85		100000			0.0051195			5.2627
9.9		100000			0.00518831			5.26656
9.95		100000			0.00525758			5.2704
10		100000			0.0053273			5.27423
10.05		100000			0.00539749			5.27805
10.1		100000			0.00546813			5.28185
10.15		100000			0.00553922			5.28564
10.2		100000			0.00561076			5.28941
10.25		100000			0.00568275			5.29317
10.3		100000			0.0057552			5.29692
10.35		100000			0.00582809			5.30065
10.4		100000			0.00590142			5.30437
10.45		100000			0.0059752			5.30808
10.5		100000			0.00604943			5.31177
10.55		100000			0.00612409			5.31545
10.6		100000			0.00619919			5.31911
10.65		100000			0.00627473			5.32276
10.7		100000			0.0063507			5.3264
10.75		100000			0.00642711			5.33002
10.8		100000			0.00650395			5.33363
10.85		100000			0.00658122			5.33723
10.9		100000			0.00665891			5.34081
10.95		100000			0.00673704			5.34438
11		100000			0.00681559			5.34794
11.05		100000			0.00689456			5.35148
11.1		100000			0.00697395			5.35501
11.15		100000			0.00705376			5.35853
11.2		100000			0.00713398			5.36203
11.25		100000			0.00721462			5.36552
11.3		100000			0.00729568			5.369
11.35		100000			0.00737714			5.37246
11.4		100000			0.00745901			5.37591
11.45		100000			0.00754129			5.37935
11.5		100000			0.00762398			5.38277
11.55		100000			0.00770707			5.38618
11.6		100000			0.00779055			5.38958
11.65		100000			0.00787444			5.39296
11.7		100000			0.00795872			5.39633
11.75		100000			0.0080434			5.39969
11.8		100000			0.00812847			5.40304
11.85		100000			0.00821393			5.40637
11.9		100000			0.00829978			5.40969
11.95		100000			0.00838601			5.413
12		100000			0.00847263			5.41629
12.05		100000			0.00855963			5.41957
12.1		100000			0.00864701			5.42284
12.15		100000			0.00873476			5.4261
