time		totalmass			KE			PE
7.05		100000			9.47551e-10			1.63974
7.1		100000			9.58665e-10			1.6427
7.15		100000			9.69844e-10			1.64564
7.2		100000			9.81085e-10			1.64857
7.25		100000			9.92391e-10			1.65149
7.3		100000			1.00376e-09			1.65439
7.35		100000			1.01519e-09			1.65728
7.4		100000			1.02669e-09			1.66016
7.45		100000			1.03825e-09			1.66302
7.5		100000			1.04987e-09			1.66587
7.55		100000			1.06156e-09			1.6687
7.6		100000			1.0733e-09			1.67152
7.65		100000			1.08512e-09			1.67433
7.7		100000			1.09699e-09			1.67713
7.75		100000			1.10893e-09			1.67991
7.8		100000			1.12093e-09			1.68267
7.85		100000			1.13299e-09			1.68543
7.9		100000			1.14512e-09			1.68817
7.95		100000			1.1573e-09			1.69089
8		100000			1.16955e-09			1.69361
8.05		100000			1.18186e-09			1.69631
8.1		100000			1.19424e-09			1.69899
8.15		100000			1.20667e-09			1.70166
8.2		100000			1.21917e-09			1.70432
8.25		100000			1.23173e-09			1.70697
8.3		100000			1.24434e-09			1.7096
8.35		100000			1.25702e-09			1.71222
8.4		100000			1.26976e-09			1.71482
8.45		100000			1.28256e-09			1.71741
8.5		100000			1.29542e-09			1.71999
8.55		100000			1.30834e-09			1.72256
8.6		100000			1.32132e-09			1.72511
8.65		100000			1.33436e-09			1.72764
8.7		100000			1.34746e-09			1.73017
8.75		100000			1.36062e-09			1.73268
8.8		100000			1.37383e-09			1.73518
8.85		100000			1.38711e-09			1.73766
8.9		100000			1.40044e-09			1.74013
8.95		100000			1.41382e-09			1.74259
9		100000			1.42727e-09			1.74503
9.05		100000			1.44077e-09			1.74746
9.1		100000			1.45432e-09			1.74988
9.15		100000			1.46794e-09			1.75228
9.2		100000			1.4816e-09			1.75467
9.25		100000			1.49533e-09			1.75705
9.3		100000			1.5091e-09			1.75941
9.35		100000			1.52293e-09			1.76176
9.4		100000			1.53681e-09			1.7641
9.45		100000			1.55075e-09			1.76643
9.5		100000			1.56474e-09			1.76874
9.55		100000			1.57878e-09			1.77103
9.6		100000			1.59287e-09			1.77332
9.65		100000			1.60701e-09			1.77559
9.7		100000			1.6212e-09			1.77785
9.75		100000			1.63544e-09			1.78009
9.8		100000			1.64973e-09			1.78233
9.85		100000			1.66407e-09			1.78454
9.9		100000			1.67845e-09			1.78675
9.95		100000			1.69288e-09			1.78894
10		100000			1.70736e-09			1.79112
10.05		100000			1.72188e-09			1.79329
10.1		100000			1.73645e-09			1.79544
10.15		100000			1.75106e-09			1.79758
10.2		100000			1.76572e-09			1.79971
10.25		100000			1.78042e-09			1.80182
10.3		100000			1.79516e-09			1.80393
10.35		100000			1.80994e-09			1.80601
10.4		100000			1.82476e-09			1.80809
10.45		100000			1.83962e-09			1.81015
10.5		100000			1.85452e-09			1.8122
10.55		100000			1.86945e-09			1.81424
10.6		100000			1.88443e-09			1.81626
10.65		100000			1.89944e-09			1.81828
10.7		100000			1.91448e-09			1.82027
10.75		100000			1.92956e-09			1.82226
10.8		100000			1.94468e-09			1.82423
10.85		100000			1.95982e-09			1.8262
10.9		100000			1.975e-09			1.82814
10.95		100000			1.99021e-09			1.83008
11		100000			2.00545e-09			1.832
11.05		100000			2.02072e-09			1.83391
11.1		100000			2.03601e-09			1.83581
11.15		100000			2.05134e-09			1.8377
11.2		100000			2.06669e-09			1.83957
11.25		100000			2.08206e-09			1.84143
11.3		100000			2.09746e-09			1.84328
11.35		100000			2.11288e-09			1.84511
11.4		100000			2.12833e-09			1.84694
11.45		100000			2.1438e-09			1.84875
11.5		100000			2.15928e-09			1.85055
11.55		100000			2.17479e-09			1.85233
11.6		100000			2.19031e-09			1.85411
11.65		100000			2.20586e-09			1.85587
11.7		100000			2.22141e-09			1.85762
11.75		100000			2.23699e-09			1.85936
11.8		100000			2.25258e-09			1.86108
11.85		100000			2.26818e-09			1.8628
11.9		100000			2.28379e-09			1.8645
11.95		100000			2.29941e-09			1.86619
12		100000			2.31505e-09			1.86787
12.05		100000			2.33069e-09			1.86953
12.1		100000			2.34634e-09			1.87119
12.15		100000			2.362e-09			1.87283
12.2		100000			2.37767e-09			1.87446
12.25		100000			2.39333e-09			1.87608
12.3		100000			2.40901e-09			1.87769
12.35		100000			2.42468e-09			1.87928
12.4		100000			2.44036e-09			1.88087
12.45		100000			2.45604e-09			1.88244
12.5		100000			2.47171e-09			1.884
12.55		100000			2.48739e-09			1.88555
12.6		100000			2.50306e-09			1.88709
12.65		100000			2.51873e-09			1.88862
12.7		100000			2.53439e-09			1.89013
12.75		100000			2.55005e-09			1.89164
12.8		100000			2.5657e-09			1.89313
12.85		100000			2.58135e-09			1.89461
12.9		100000			2.59698e-09			1.89608
12.95		100000			2.6126e-09			1.89754
13		100000			2.62822e-09			1.89899
13.05		100000			2.64382e-09			1.90043
13.1		100000			2.6594e-09			1.90185
13.15		100000			2.67498e-09			1.90327
13.2		100000			2.69053e-09			1.90467
13.25		100000			2.70607e-09			1.90607
